x,y,z,label
-0.1028,-0.0004,-1.0151,2
-0.1005,-0.0012,-1.0022,2
-0.103,-0.0006,-1.0027,2
-0.1038,0.001,-1.0132,2
-0.1014,-0.0001,-1.0148,2
-0.1007,-0.0009,-1.0133,2
-0.1033,-0.0007,-1.0149,2
-0.1031,-0.0004,-1.0151,2
-0.1013,-0.0009,-1.0156,2
-0.1013,-0.0006,-1.0183,2
-0.1019,-0.0004,-1.0181,2
-0.1014,-0.0009,-1.016,2
-0.1023,-0.0007,-1.0164,2
-0.1023,-0.0005,-1.0193,2
-0.1019,-0.0005,-1.0164,2
-0.1012,-0.0006,-1.0148,2
-0.1018,-0.0007,-1.0153,2
-0.1024,-0.0006,-1.0154,2
-0.1014,-0.0005,-1.0144,2
-0.1014,-0.0006,-1.015,2
-0.1018,-0.0005,-1.0138,2
-0.1033,-0.0005,-1.0145,2
-0.1012,-0.0002,-1.0149,2
-0.1018,-0.0005,-1.0137,2
-0.1027,-0.0001,-1.0173,2
-0.1021,-0.0006,-1.0138,2
-0.1029,-0.0005,-1.0206,2
-0.1039,-0.0006,-1.0194,2
-0.1011,0.0006,-1.0159,2
-0.1013,0.0005,-1.0156,2
-0.1031,-0.0009,-1.017,2
-0.1016,-0.0011,-1.016,2
